,title,station,date,company,link,carrer,work,machul,juso,search_key
621,데이터사이언티스트 모집,서울 강남구, 06/20(일),(주)휴머스온,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40106285&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"소프트웨어개발,광고영업,매체광고",매출액없음,서울 강남구,파이썬
622,백엔드(Backend) 개발자(경력/신입) 채용,서울 강남구,채용시,(주)에이엘에이엔,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40218713&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"솔루션업체,소프트웨어개발,Java·JSP","2억 4,372만원",전북 전주시 완산구,파이썬
623,"KMCP 신사업 추진 서울연구소 H/W, S/W, F/W 개발자 모집",서울 서초구, 06/29(화),케이엠씨피(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40144592&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"항공,선박,기계설계","22억 9,846만원",부산 해운대구,파이썬
624,(주) 트위니 로봇본부 테스트 엔지니어 모집,대전 유성구, 07/23(금),(주)트위니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40310232&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"기계,기계설계,메카트로닉스","14억 9,146만원",대전 유성구,파이썬
625,(주) 트위니 자율주행 로봇 리눅스 드라이버 개발 엔지니어 모집,대전 유성구, 07/23(금),(주)트위니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40309919&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"기계설비,기계설계,메카트로닉스","14억 9,146만원",대전 유성구,파이썬
626,(주)휴노 웹기획자 & 웹개발자 정기채용,서울 마포구, 07/27(화),(주)휴노,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40347862&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"솔루션업체,소프트웨어개발,정보설계·IA","133억 5,976만원",서울 마포구,파이썬
627,"세이프 스쿨버스 웹(Api)개발, 클라이언트(flutter)개발 채용",서울 마포구, 07/03(토),(주)스쿨버스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40395618&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"아이폰,안드로이드,모바일APP","5억 1,129만원",서울 마포구,파이썬
628,[기업부설연구소] 2021년 하반기 무선통신 펌웨어 개발자 채용,부산 해운대구, 08/03(화),(주)아이오티플렉스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40398363&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력,"하드웨어,펌웨어,PHP","14억 4,466만원",부산 해운대구,파이썬
629,[기업부설연구소 ] 2021년 하반기 관제 S/W 개발 연구원 채용,부산 해운대구, 08/03(화),(주)아이오티플렉스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40398498&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력5년,"하드웨어,펌웨어,PHP","14억 4,466만원",부산 해운대구,파이썬
630,[업계1위/주4.5일근무] PHP 웹 개발 직무 경력직 인재채용,서울 구로구, 07/08(목),(주)인라이플,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40424282&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력,"소프트웨어개발,PM,스토리보드",매출액없음,서울 구로구,파이썬
631,"VR,3D,C/C++/JAVA/Android, HTML5, Platform 개발자 모십니다.",경기 성남시 수정구, 07/31(토),(주)이머시브캐스트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40450874&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"솔루션업체,소프트웨어개발,Java·JSP","7억 1,191만원",경기 성남시 수정구,파이썬
632,타이아(주) 개발자[정규직] 디자인[계약직] 신입/경력 사원 채용,광주 광산구, 08/10(화),타이아(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40455449&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,솔루션업체,소프트웨어개발","18억 8,189만원",광주 광산구,파이썬
633,타이아(주) 서울/경기 지사 [정규직]개발자 신입/경력사원 채용,경기 성남시 분당구, 08/14(토),타이아(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40478888&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,솔루션업체,소프트웨어개발","18억 8,189만원",광주 광산구,파이썬
634,"(주)쥬비스다이어트 개발자 채용(JAVA,백앤드,모바일 신입/경력)",서울 강남구, 06/30(수),(주)쥬비스다이어트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40490537&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"다이어트,Java·JSP,PHP","638억 5,165만원",서울 강남구,파이썬
635,"(주)차이커뮤니케이션 웹 개발, 웹 기획, 퍼블리셔, UX개발 채용",서울 강남구, 06/21(월),(주)차이커뮤니케이션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40084158&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 2~10년,"광고대행사,쇼핑몰기획,웹서비스기획",매출액없음,서울 강남구,파이썬
636,FDS솔루션 유지보수(서울역 근처),서울 중구, 06/27(일),(주)인피니그루,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40127966&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"보안,보안컨설팅,Java·JSP",15억 394만원,서울 성동구,파이썬
637,[유펜솔루션/대전근무]정부과제 담당자 채용,대전 유성구, 07/06(화),(주)유펜솔루션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40188429&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력2년,"소프트웨어개발,Java·JSP,Python","3억 4,783만원",대전 유성구,파이썬
638,2021년 하반기 신입사원 채용,서울 강남구, 06/23(수),(주)비아이매트릭스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40344409&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입,"DW,DataMining,OLAP",매출액없음,서울 강남구,파이썬
639,[신입 및 경력] 인공지능 분석,대구 동구, 06/28(월),(주)에스피파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40347172&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,DBMS,솔루션업체","12억 7,302만원",경북 경산시 대구대로,파이썬
640,#(주)ABH 21년 상반기 마지막 펌웨어 연구개발 부문 정규직 채용,부산 해운대구, 06/25(금),(주)ABH,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40394740&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,ERP,DataMining","5억 3,911만원",울산 중구,파이썬
641,Front UI 개발자 채용,경기 성남시 분당구, 07/31(토),(주)클로봇,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40404029&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"SI·시스템통합,솔루션업체,소프트웨어개발","23억 4,410만원",경기 성남시 분당구,파이썬
642,[신입 및 경력] 데이터 분석 직원 채용,대구 동구, 07/12(월),(주)에스피파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40446719&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,DBMS,솔루션업체","12억 7,302만원",경북 경산시 대구대로,파이썬
643,보이스피싱 방지앱 서비스 개발,서울 성동구, 08/10(화),(주)인피니그루,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40458174&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 3~10년,"보안,보안컨설팅,Java·JSP",15억 394만원,서울 성동구,파이썬
644,[뉴로핏] sw엔지니어(웹 개발자) 모집,서울 강남구,채용시,뉴로핏(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40472389&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"소프트웨어개발,Java·JSP,Ajax","4,486만원",서울 강남구,파이썬
645,LabVIEW(랩뷰) 개발/엔지니어 경력직 (정규직) 모집해요,경기 수원시 영통구,채용시,퓨처메인(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40476223&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력4년,"솔루션업체,소프트웨어개발,Python","8억 4,745만원",경기 수원시 영통구,파이썬
646,기술연구소 JAVA / WEB 개발자 채용,서울 강남구, 06/30(수),(주)코마스인터렉티브,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40492265&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"광고기획사,광고대행사,ATL",189억 736만원,서울 강남구,파이썬
647,"[콴텍, 금융, AI] 금융 IT 전문가 정규직 모십니다",서울 영등포구, 07/14(수),콴텍(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40250392&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"인터넷금융,Java·JSP,Ajax","9,571만원",서울 영등포구,파이썬
648,[(주)트리플렛]AI +IoT 웹/서버 개발자 채용(신입),서울 서초구,상시채용,(주)트리플렛,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40210063&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입,"솔루션업체,소프트웨어개발,서버관리","8억 7,611만원",서울 서초구,파이썬
649,[(주)트리플렛]AI +IoT 웹/서버 개발자 채용 (경력),서울 서초구,상시채용,(주)트리플렛,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40210072&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"솔루션업체,소프트웨어개발,서버관리","8억 7,611만원",서울 서초구,파이썬
650,"H/W, S/W, 펌웨어 신입, 경력 모집",경북 구미시, 07/10(토),(주)선테크,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40218712&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"Micom,Microprocessor,회로설계","27억 4,300만원",경북 구미시,파이썬
651,[CJ ENM 자회사]온라인 광고 솔루션 개발자 모집,서울 중구,채용시,(주)디베이스앤,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40258494&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 3~10년,"광고대행사,Java·JSP,Ajax","68억 6,517만원",서울 중구,파이썬
652,백엔드(Back-End) 정규직 채용,서울 강남구, 08/03(화),(주)머니브레인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40403086&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력5년,"SI·시스템통합,시스템관리,솔루션업체","26억 5,621만원",서울 강남구,파이썬
653,Cloud사업 프론트&백엔드 개발자 및 Public Cloud 개발자 모집,서울 서초구, 06/24(목),에스피테크놀러지(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40450669&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,시스템관리,솔루션업체",매출액없음,서울 서초구,파이썬
654,플랫폼사업 본사 및 판교 각 분야 Java 개발자 모집,서울 서초구, 06/24(목),에스피테크놀러지(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40450831&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력5년,"SI·시스템통합,시스템관리,솔루션업체",매출액없음,서울 서초구,파이썬
655,모바일솔루션사업 Android / iOS / AR.VR 각 분야 개발자 모집,서울 서초구, 06/24(목),에스피테크놀러지(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40450495&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,시스템관리,솔루션업체",매출액없음,서울 서초구,파이썬
656,IT Admin 사원 모집,서울 금천구, 08/14(토),디딤365(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40481033&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"시스템관리,정보보안,TCP·IP·IPX",매출액없음,서울 금천구,파이썬
657,"로봇사업부에서 인재를 모십니다. (R&D 개발, PM)",경기 성남시 중원구, 08/14(토),㈜티라유텍,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40482660&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"하드웨어,펌웨어,장비구축",매출액없음,서울 강남구,파이썬
658,한국정보통신기술협회 소프트웨어 시험인증 파견연구원,경기 성남시 분당구, 06/22(화),유엔잡(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40470059&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"협회,웹마스터,Unix",72억 542만원,서울 서초구,파이썬
659,CTO실 인프라팀 사내 인프라 운영자모집,서울 강남구, 07/15(목),(주)원더피플,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40483126&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"게임개발,게임,3D온라인게임","97억 7,274만원",서울 강남구,파이썬
660,광고대행사 올이즈웰 전 부문 채용형 인턴 모집,서울 용산구, 06/21(월),(주)올이즈웰,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40360358&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입,"광고대행사,마케팅전략·기획,광고","130억 8,826만원",서울 용산구,파이썬
661,[정규직] Spring Boot 기반 웹서비스 개발자 채용,서울 강남구, 07/30(금),빅테크플러스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40364858&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"컨텐츠제공,Java·JSP,HTML",매출액없음,서울 강남구,파이썬
662,클라우드 기반 기업용 솔루션(PLM) 개발자 채용,서울 금천구, 06/20(일),싱글톤소프트(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40424672&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"DBMS,솔루션업체,소프트웨어개발","6억 7,548만원",서울 금천구,파이썬
663,[방구석연구소] 개발직군 신입 및 경력 채용,서울 강남구, 07/02(금),(주)더에스엠씨그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40385948&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"광고대행사,홍보대행사,프로모션대행사",매출액없음,서울 강남구,파이썬
664,로봇연구개발 전자제어분야 신입/경력-정규직(공동기숙사제공),경북 포항시 북구, 06/21(월),(주)로보아이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40415499&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"회로설계,자동제어,전자","5억 6,801만원",경북 포항시 북구,파이썬
665,2021년 06월 서커스컴퍼니 크루 모집,서울 강남구, 06/28(월),(주)서커스컴퍼니,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40380306&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"소프트웨어개발,컨텐츠제공,인사","17억 6,447만원",서울 강남구,파이썬
